Node Id,Node Caption,Parent Node Id,Parent Node Caption,Level,CourseNo
98011384,TEAM SPORTS:(SR),30000510,Kinesiology - Health Promotion,4,KHP 250
98011385,INDIVIDUAL SPORTS:(SR),30000510,Kinesiology - Health Promotion,4,KHP 260
98009088,CURR DES/DEV SPORTS SKILLS IN ELEM SCH,30000510,Kinesiology - Health Promotion,4,KHP 263
98016366,INTRO TO HEALTH EDUCATION AND PROMOTION,30000510,Kinesiology - Health Promotion,4,KHP 270
98025756,CAREER DEVELOPMENT/LIFE SKILLS IN SPORT,30000510,Kinesiology - Health Promotion,4,KHP 277
98020425,INTRODUCTION TO COACHING,30000510,Kinesiology - Health Promotion,4,KHP 280
98009092,PSY & SOC OF PE & SPORT,30000510,Kinesiology - Health Promotion,4,KHP 300
98025757,SOCIOCULTURAL ISSUES IN SPORT,30000510,Kinesiology - Health Promotion,4,KHP 301
98016367,APPLIED HEALTH EDUCATION PRACTICE,30000510,Kinesiology - Health Promotion,4,KHP 310
98010692,SPORTS OFFICIATING,30000510,Kinesiology - Health Promotion,4,KHP 319
98021000,RISK MGMT AND LEGAL ISSUES IN SPORT,30000510,Kinesiology - Health Promotion,4,KHP 320
98021900,"SALES, SPONSORSHIP AND FUNDRAISING",30000510,Kinesiology - Health Promotion,4,KHP 321
98021901,SPORT FACILITY & EVENT MANAGEMENT,30000510,Kinesiology - Health Promotion,4,KHP 322
98009093,PLANNING & IMPLEMENTING HLTH EDU PGMS,30000510,Kinesiology - Health Promotion,4,KHP 330
98024712,PROGRAM PLANNING IN HEALTH PROMOTION,30000510,Kinesiology - Health Promotion,4,KHP 331
98009094,ATHLETIC TRAINING,30000510,Kinesiology - Health Promotion,4,KHP 340
98009095,PE IN SECONDARY SCHOOL,30000510,Kinesiology - Health Promotion,4,KHP 344
98011695,STRGTH & COND FOR SPORTS,30000510,Kinesiology - Health Promotion,4,KHP 350
98025475,FITNESS NUTRITION FOR ESPORTS AND GAMING,30000510,Kinesiology - Health Promotion,4,KHP 351
98009096,PE IN ELEMENTARY SCHOOL,30000510,Kinesiology - Health Promotion,4,KHP 360
98009097,FIELD EXPERIENCES,30000510,Kinesiology - Health Promotion,4,KHP 361
98009099,STU TEACHING IN PHYS EDU,30000510,Kinesiology - Health Promotion,4,KHP 369
98009101,STU TCHNG IN HEALTH EDUC,30000510,Kinesiology - Health Promotion,4,KHP 371
98009102,HLTH EDU IN ELEM SCH,30000510,Kinesiology - Health Promotion,4,KHP 380
98009103,PHYS EDU FOR ELEM SCH TCHRS,30000510,Kinesiology - Health Promotion,4,KHP 382
98009104,DANCE ACTIVITIES FOR SCHOOLS,30000510,Kinesiology - Health Promotion,4,KHP 390
98009108,INDEPENDENT STUDY IN KHP,30000510,Kinesiology - Health Promotion,4,KHP 395
98013800,BIOMECHANICS OF HUMAN MOVEMENT,30000510,Kinesiology - Health Promotion,4,KHP 415
98009109,PHYSIOLOGY OF EXERCISE,30000510,Kinesiology - Health Promotion,4,KHP 420G
98009110,METHS OF TCHG HLTH EDUC,30000510,Kinesiology - Health Promotion,4,KHP 430
98009111,INTRO TESTS & MEASUREMNT,30000510,Kinesiology - Health Promotion,4,KHP 445
98011696,INTRO EXERCISE TEST & PRESCR,30000510,Kinesiology - Health Promotion,4,KHP 450
98009120,MANAGEMENT OF SPORT,30000510,Kinesiology - Health Promotion,4,KHP 473
98021902,GLOBAL SPORT,30000510,Kinesiology - Health Promotion,4,KHP 474
98021903,SPORT LEADERSHIP AND ETHICS,30000510,Kinesiology - Health Promotion,4,KHP 475
98024713,PROFESSIONAL SEMINAR IN HEALTH PROMOTION,30000510,Kinesiology - Health Promotion,4,KHP 488
98024714,INTERNSHIP IN HEALTH PROMOTION,30000510,Kinesiology - Health Promotion,4,KHP 489
98009113,WRKSP IN HEALTH & SAFETY: WRKSTE WLLNSS,30000510,Kinesiology - Health Promotion,4,KHP 509
98019852,COMMUNITY ORGANIZING IN HEALTH PROMOTION,30000510,Kinesiology - Health Promotion,4,KHP 510
98019807,PROGRAM EVALUATION,30000510,Kinesiology - Health Promotion,4,KHP 520
98009116,PHYS ED WKSHP: COACHING FOOTBALL,30000510,Kinesiology - Health Promotion,4,KHP 546
98009116,COACHING & OFFICIATING TRACK & FIELD,30000510,Kinesiology - Health Promotion,4,KHP 546
98009116,PHYS ED WKSHP: COACHING BSBALL & SFTBALL,30000510,Kinesiology - Health Promotion,4,KHP 546
98009116,COACHING & OFFICIATING BASKETBALL,30000510,Kinesiology - Health Promotion,4,KHP 546
98009117,PSY OF SPORT & PHYSICAL ACTIVITY,30000510,Kinesiology - Health Promotion,4,KHP 547
98015037,PRINCIPLES OF RESISTANCE TRAINING,30000510,Kinesiology - Health Promotion,4,KHP 550
98009122,PRAC IN KINESIOLOGY AND HEALTH PROMOTION,30000510,Kinesiology - Health Promotion,4,KHP 577
98027236,PRACTICUM IN STRENGTH AND CONDITIONING,30000510,Kinesiology - Health Promotion,4,KHP 578
98009123,ADAPTED PHYSICAL EDUCATION,30000510,Kinesiology - Health Promotion,4,KHP 579
98009124,GROUP DYNAMICS IN SPORT AND PA,30000510,Kinesiology - Health Promotion,4,KHP 580
98016235,CRITICAL ISSUES IN HEALTH PROMOTION,30000510,Kinesiology - Health Promotion,4,KHP 590
98027237,PSYCH ASPECTS OF PERF ENHANCEMENT,30000510,Kinesiology - Health Promotion,4,KHP 599
98023454,PSYCH OF INJURY & REHABILITATION,30000510,Kinesiology - Health Promotion,4,KHP 605
98009128,SEMIN IN HEALTH & SAFETY EDUCATION,30000510,Kinesiology - Health Promotion,4,KHP 609
98009129,BIOMECHS OF FUND MOVEMNT,30000510,Kinesiology - Health Promotion,4,KHP 615
98010417,LAB METHODS IN EXER SCI,30000510,Kinesiology - Health Promotion,4,KHP 640
98009133,RES TECH APPLIED KINESIOLOGY/HLTH PROMO,30000510,Kinesiology - Health Promotion,4,KHP 644
98016866,HEALTH PROMOTION AND BEHAVIOR CHANGE,30000510,Kinesiology - Health Promotion,4,KHP 673
98010693,FOUNDATIONS HEALTH PROMO,30000510,Kinesiology - Health Promotion,4,KHP 674
98009134,CURRENT ISSUES & PROBS IN SPORT MGMT,30000510,Kinesiology - Health Promotion,4,KHP 676
98010695,PLANNING HEALTH PROMOTION PROGRAMS,30000510,Kinesiology - Health Promotion,4,KHP 677
98024715,HEALTH PROMOTION INTERNSHIP,30000510,Kinesiology - Health Promotion,4,KHP 679
98018375,"LEADERSHIP, THEORY, AND PRACTICE",30000510,Kinesiology - Health Promotion,4,KHP 683
98020239,DIVERSITY IN SPORT,30000510,Kinesiology - Health Promotion,4,KHP 684
98009137,SUPERVISION OF SPORT & FITNESS PERSONNEL,30000510,Kinesiology - Health Promotion,4,KHP 685
98009138,SPORT MANAGER'S LAB,30000510,Kinesiology - Health Promotion,4,KHP 686
98009139,PRACTICUM IN SPORT MANAGEMENT,30000510,Kinesiology - Health Promotion,4,KHP 687
98018691,EVENT MANAGEMENT IN SPORT,30000510,Kinesiology - Health Promotion,4,KHP 688
98023455,INTERNSHIP IN SEP,30000510,Kinesiology - Health Promotion,4,KHP 689
98020283,FOUNDATIONS OF PERFORMANCE,30000510,Kinesiology - Health Promotion,4,KHP 690
98020284,ANALYTICS IN HIGH PERFORMANCE,30000510,Kinesiology - Health Promotion,4,KHP 691
98009140,IND STDY IN KINESIOLOGY & HLTH PROMOTION,30000510,Kinesiology - Health Promotion,4,KHP 695
98011819,3-D BIOMECH ANALYSIS OF HUMAN MVMT,30000510,Kinesiology - Health Promotion,4,KHP 715
98009142,MASTER'S THESIS RESEARCH,30000510,Kinesiology - Health Promotion,4,KHP 748
98026716,QUALIFYING EXAM RESIDENCY CREDIT,30000510,Kinesiology - Health Promotion,4,KHP 757
98011464,DISSERTATION RESIDENCY CREDIT,30000510,Kinesiology - Health Promotion,4,KHP 767
98009144,RES CR MASTERS DEGREE,30000510,Kinesiology - Health Promotion,4,KHP 768
98009148,PROSEMINAR IN KHP: MUSCLE PHYSIOLOGY,30000510,Kinesiology - Health Promotion,4,KHP 781
98009149,IND RES KINESIOLOGY & HLTH PROMOTION,30000510,Kinesiology - Health Promotion,4,KHP 782
98011820,GRADUATE SEM IN EXERCISE SCIENCE,30000510,Kinesiology - Health Promotion,4,KHP 785
98016368,INTRODUCTION TO LANDSCAPE ARCHITECTURE,30000246,Landscape Architecture,4,LA  105
98015167,LIVING ON THE RIGHT SIDE OF THE BRAIN,30000246,Landscape Architecture,4,LA  111
98009362,LA DESIGN STUDIO I,30000246,Landscape Architecture,4,LA  121
98006121,GRAPHICS I,30000246,Landscape Architecture,4,LA  161
98016369,DIGITAL REPRESENTATION I,30000246,Landscape Architecture,4,LA  162
98001397,HIS OF LANDSCAPE ARC,30000246,Landscape Architecture,4,LA  205
98009363,LA DESIGN STUDIO II,30000246,Landscape Architecture,4,LA  222
98009364,LA DESIGN STUDIO III,30000246,Landscape Architecture,4,LA  223
98016375,GRAPHICS II,30000246,Landscape Architecture,4,LA  262
98009371,DESIGN IMPLEMENTATION I,30000246,Landscape Architecture,4,LA  271
98009366,LA DESIGN STUDIO IV,30000246,Landscape Architecture,4,LA  324
98004845,DESIGN WITH PLANTS,30000246,Landscape Architecture,4,LA  345
98009150,INTRO GEOSPATIAL APPL FOR LAND ANALYSIS,30000246,Landscape Architecture,4,LA  355
98009372,DESIGN IMPLEMENTATION II,30000246,Landscape Architecture,4,LA  372
98009377,DESIGN IMPLEMENTATION III,30000246,Landscape Architecture,4,LA  373
98004847,INDEPENDENT STUDY IN LA,30000246,Landscape Architecture,4,LA  395
98021552,PROFESSIONAL DEVELOPMENT I,30000246,Landscape Architecture,4,LA  398
98016373,INTERNSHIP IN LANDSCAPE ARCHITECTURE,30000246,Landscape Architecture,4,LA  399
98021553,PROFESSIONAL DEVELOPMENT II,30000246,Landscape Architecture,4,LA  400
98009367,LA DESIGN STUDIO V,30000246,Landscape Architecture,4,LA  425
98009378,LA DESIGN STUDIO VI,30000246,Landscape Architecture,4,LA  426
98020126,WATER IN URBANIZING LANDSCAPES,30000246,Landscape Architecture,4,LA  531
98021554,SP TP IN LA: LAND CONSERVTN STRATEGIES,30000246,Landscape Architecture,4,LA  597
98001399,INTRO TO LATIN AMERICA,31000128,Latin American Studies,4,LAS 201
98001400,INDP WK LATIN AMER STS,31000128,Latin American Studies,4,LAS 395
98001401,DIRECTED RES IN LATIN AMERICAN STUDIES,31000128,Latin American Studies,4,LAS 401
98016377,INTERDISCIPLINARY SEMINAR IN LATIN AMERI,31000128,Latin American Studies,4,LAS 601
98000902,ELEMENTARY LATIN,30000486,"Modern & Classical Lang, Lit & Cultures",4,LAT 101
98000903,ELEMENTARY LATIN,30000486,"Modern & Classical Lang, Lit & Cultures",4,LAT 102
98000907,INTERMEDIATE LATIN,30000486,"Modern & Classical Lang, Lit & Cultures",4,LAT 201
98000908,INTERMEDIATE LATIN,30000486,"Modern & Classical Lang, Lit & Cultures",4,LAT 202
98011752,ACCELERATED LATIN,30000486,"Modern & Classical Lang, Lit & Cultures",4,LAT 211
98007603,CONTRACTS/SALES I,30000538,Law Instruction,4,LAW 801
98007604,CONTRACTS/SALES II,30000538,Law Instruction,4,LAW 802
98001402,TORTS,30000538,Law Instruction,4,LAW 805
98026440,INTRO TO LEGAL RESEARCH/ANALYSIS/WRITING,30000538,Law Instruction,4,LAW 806
98001403,PROPERTY,30000538,Law Instruction,4,LAW 807
98024535,CRIME AND PUNISHMENT: SENTENCING,30000538,Law Instruction,4,LAW 808
98001404,CRIMINAL LAW,30000538,Law Instruction,4,LAW 810
98001405,CRIMINAL PROCEDURE I,30000538,Law Instruction,4,LAW 811
98005052,CAPITAL PUNISHMENT,30000538,Law Instruction,4,LAW 813
98005530,CRIMINAL TRIAL PROCESS,30000538,Law Instruction,4,LAW 814
98001406,CIVIL PROCEDURE I,30000538,Law Instruction,4,LAW 815
98026325,EXPAND LEGAL RESEARCH/INTRO TO ADVOCACY,30000538,Law Instruction,4,LAW 816
98001407,CIVIL PROCEDURE II,30000538,Law Instruction,4,LAW 817
98001408,REMEDIES,30000538,Law Instruction,4,LAW 818
98001409,FED COURTS & FED SYSTEM,30000538,Law Instruction,4,LAW 819
98001410,CONSTITUTIONAL LAW I,30000538,Law Instruction,4,LAW 820
98001411,LITIGATION SKILLS,30000538,Law Instruction,4,LAW 821
98003538,CONSTITUTIONAL LAW II,30000538,Law Instruction,4,LAW 822
98001412,ALTERNATE DISPUTE RESOLUTION,30000538,Law Instruction,4,LAW 824
98007552,THE NEGOTIATING PROCESS,30000538,Law Instruction,4,LAW 825
98017331,FEDERAL APPELLATE ADVOCACY AND PROCEDURE,30000538,Law Instruction,4,LAW 827
98009247,STATUTORY CIVIL RIGHTS,30000538,Law Instruction,4,LAW 828
98018219,STATE CONSTITUTIONAL LAW,30000538,Law Instruction,4,LAW 829
98010618,HEALTHCARE ORGS & FIN,30000538,Law Instruction,4,LAW 830
98014301,BIOETHICAL ISSUES IN THE LAW,30000538,Law Instruction,4,LAW 831
98011737,MEDICAL LIABILITY,30000538,Law Instruction,4,LAW 832
98018220,CIVIL PRETRIAL PRACTICE,30000538,Law Instruction,4,LAW 833
98001413,PROFESSIONAL RESPONSIBIL,30000538,Law Instruction,4,LAW 835
98009413,LAW AND ECONOMICS,30000538,Law Instruction,4,LAW 836
98011174,LAW AND RELIGION,30000538,Law Instruction,4,LAW 838
98011738,JURISPRUDENCE,30000538,Law Instruction,4,LAW 845
98001414,BUSINESS ASSOCIATIONS,30000538,Law Instruction,4,LAW 851
98004775,BUSINESS PLANNING,30000538,Law Instruction,4,LAW 856
98001416,TAXATION I,30000538,Law Instruction,4,LAW 860
98007400,PARTNERSHIP TAX,30000538,Law Instruction,4,LAW 861
98007401,CORPORATE TAX,30000538,Law Instruction,4,LAW 863
98009570,REAL ESTATE TRANSACTIONS,30000538,Law Instruction,4,LAW 864
98008867,ADVANCED ESTATE PLANNING,30000538,Law Instruction,4,LAW 866
98001418,LAND USE PLANNING,30000538,Law Instruction,4,LAW 872
98001419,SECURITIES REGULATION,30000538,Law Instruction,4,LAW 875
98001420,TRUSTS AND ESTATES,30000538,Law Instruction,4,LAW 876
98008313,PAYMENT SYSTEMS,30000538,Law Instruction,4,LAW 881
98010619,SECURED TRANSACTIONS,30000538,Law Instruction,4,LAW 882
98001423,COMMERCIAL DEBTOR-CREDTR RELATIONS,30000538,Law Instruction,4,LAW 885
98001425,EVIDENCE,30000538,Law Instruction,4,LAW 890
98024509,KENTUCKY LEGAL RESEARCH,30000538,Law Instruction,4,LAW 891
98014302,EQUINE LAW,30000538,Law Instruction,4,LAW 895
98001440,RESEARCH PROBLEMS,30000538,Law Instruction,4,LAW 896
98001426,ENVIRONMENTAL LAW,30000538,Law Instruction,4,LAW 898
98015051,SP TP LAW: EKU Legal Counsel Externship,30000538,Law Instruction,4,LAW 901
98015051,SP TP LAW: CRRJ CLINIC,30000538,Law Instruction,4,LAW 901
98015051,SP TP LAW: Civil Rights & Rest Justice,30000538,Law Instruction,4,LAW 901
98015051,SP TP LAW: Judicial Externship,30000538,Law Instruction,4,LAW 901
98015051,SP TP LAW: Criminal Externship Placement,30000538,Law Instruction,4,LAW 901
98015051,SP TP LAW: Govt/Nonprofit Externships,30000538,Law Instruction,4,LAW 901
98015052,SP TP LAW: UK HC PRIVACY EXTERNSHIP,30000538,Law Instruction,4,LAW 902
98015052,Sp Tp Law: Business Org Drafting,30000538,Law Instruction,4,LAW 902
98015052,SP TP LAW:Inst for Compassion Externship,30000538,Law Instruction,4,LAW 902
98015053,SP TP LAW: PUB PROTECT CAB EXTERNSHIP,30000538,Law Instruction,4,LAW 903
98015053,SP TP LAW: LEGAL ISSUES OF GENERATIVE AI,30000538,Law Instruction,4,LAW 903
98015054,SP TP LAW: Law and Technology,30000538,Law Instruction,4,LAW 904
98015054,SP TP LAW: Mergers & Acquisitions,30000538,Law Instruction,4,LAW 904
98015054,SP TP LAW: Sports Law,30000538,Law Instruction,4,LAW 904
98025785,SP TP LAW: Race and the Law Seminar,30000538,Law Instruction,4,LAW 905
98025785,SP TP LAW: Legal Practice and AI,30000538,Law Instruction,4,LAW 905
98015055,SP TP LAW: PUB HLTH LAW & EQUITY SEMINAR,30000538,Law Instruction,4,LAW 906
98015055,SP Tp Law: Crimmigration Seminar,30000538,Law Instruction,4,LAW 906
98015056,SP TP LAW: FMLY LAW PRACTICE & PROCEDURE,30000538,Law Instruction,4,LAW 907
98015056,SP TP LAW: Lit with the Government,30000538,Law Instruction,4,LAW 907
98015056,SP TP LAW: Fmly Law Practice & Procedure,30000538,Law Instruction,4,LAW 907
98015057,SP TP LAW: Law and Policing Seminar,30000538,Law Instruction,4,LAW 908
98015057,SP TP LAW: Pres & Executive Power,30000538,Law Instruction,4,LAW 908
98015058,SP TP LAW: Tax of Nonprofits Seminar,30000538,Law Instruction,4,LAW 909
98015058,SP TP LAW: VITA Supervisor,30000538,Law Instruction,4,LAW 909
98001428,LABOR LAW,30000538,Law Instruction,4,LAW 910
98016654,EDUCATION LAW,30000538,Law Instruction,4,LAW 911
98003655,EMPLOYMENT LAW,30000538,Law Instruction,4,LAW 912
98001429,PRODUCTS LIABILITY,30000538,Law Instruction,4,LAW 914
98001430,FAMILY LAW,30000538,Law Instruction,4,LAW 915
98009975,CHILDREN AND THE LAW,30000538,Law Instruction,4,LAW 916
98012735,IMMIGRATION LAW,30000538,Law Instruction,4,LAW 919
98001431,ADMINISTRATIVE LAW,30000538,Law Instruction,4,LAW 920
98011739,ELECTION LAW,30000538,Law Instruction,4,LAW 921
98001432,INTERNATIONAL LAW,30000538,Law Instruction,4,LAW 925
98008314,INTERNATIONAL BUSINESS TRANSACTIONS CRS,30000538,Law Instruction,4,LAW 926
98008315,LEGISLATION,30000538,Law Instruction,4,LAW 927
98008538,EMPLOYEE BENEFITS LAW,30000538,Law Instruction,4,LAW 928
98008539,COPYRIGHT LAW,30000538,Law Instruction,4,LAW 929
98012736,INTERNET LAW,30000538,Law Instruction,4,LAW 933
98012737,PATENT LAW,30000538,Law Instruction,4,LAW 934
98001434,INTELLECTUAL PROPERTY,30000538,Law Instruction,4,LAW 935
98010621,INTERNATIONAL TAX,30000538,Law Instruction,4,LAW 937
98015062,SEMINAR: Criminal Law,30000538,Law Instruction,4,LAW 943
98015067,SEMINAR: International Law,30000538,Law Instruction,4,LAW 948
98015068,SEMINAR: Law and Literature,30000538,Law Instruction,4,LAW 949
98015069,SEMINAR: Legal Profession,30000538,Law Instruction,4,LAW 951
98015070,SEMINAR: PRODUCTS LIABILITY,30000538,Law Instruction,4,LAW 952
98010622,SEMINAR: IP Theory,30000538,Law Instruction,4,LAW 957
98006123,TRIAL ADVOCACY BOARD,30000538,Law Instruction,4,LAW 960
98001436,MOOT COURT,30000538,Law Instruction,4,LAW 961
98001437,KENTUCKY LAW JOURNAL,30000538,Law Instruction,4,LAW 962
98005560,JOURNAL NAT RESOURCE & ENVIRONMENTAL LAW,30000538,Law Instruction,4,LAW 963
98001438,JUDICIAL EXTERNSHIP,30000538,Law Instruction,4,LAW 964
98001439,PROSECUTORIAL EXTERNSHIP,30000538,Law Instruction,4,LAW 965
98008028,MOOT COURT BOARD,30000538,Law Instruction,4,LAW 966
98024514,KENTUCKY REFUGEE MINISTRIES EXTERNSHIP,30000538,Law Instruction,4,LAW 968
98024516,IMMIGRATION LAW EXTERNSHIP,30000538,Law Instruction,4,LAW 969
98015101,UK OFFICE OF LEGAL COUNSEL EXTERNSHIP,30000538,Law Instruction,4,LAW 970
98015102,DEPT. PUBLIC ADV INNOCENCE PROJ EXT,30000538,Law Instruction,4,LAW 971
98015103,LEGAL CLINIC,30000538,Law Instruction,4,LAW 972
98015104,CHILDREN'S LAW CENTER EXTERNSHIP,30000538,Law Instruction,4,LAW 973
98015106,PUBLIC DEFENDER EXTERNSHIP,30000538,Law Instruction,4,LAW 974
98015105,UK HEALTHCARE EXTERNSHIP,30000538,Law Instruction,4,LAW 975
98015356,ENVIRONMENTAL LAW EXTERNSHIP,30000538,Law Instruction,4,LAW 976
98018223,CHILD ADVOCACY TODAY EXTERNSHIP,30000538,Law Instruction,4,LAW 977
98018224,ADVANCED LEGAL CLINIC,30000538,Law Instruction,4,LAW 978
98019477,FAYETTE COUNTY ATTORNEY EXTERNSHIP,30000538,Law Instruction,4,LAW 980
98022496,HOW TO CREATE YOUR OWN LANGUAGE,31004575,Linguistics Department,4,LIN 200
98007046,INTRODUCTION TO THE STUDY OF LANGUAGE,31004575,Linguistics Department,4,LIN 211
98016914,INTRODUCTION TO LINGUISTICS,31004575,Linguistics Department,4,LIN 221
98025126,SPEECH SOUNDS,31004575,Linguistics Department,4,LIN 300
98025127,WORDS & SENTENCES,31004575,Linguistics Department,4,LIN 305
98018525,APPALACHIAN ENGLISH,31004575,Linguistics Department,4,LIN 311
98010699,LANGUAGE & SOCIETY: LIN IN POPULAR MEDIA,31004575,Linguistics Department,4,LIN 317
98010699,LANGUAGE & SOCIETY: SLANG,31004575,Linguistics Department,4,LIN 317
98010699,LANGUAGE & SOC: LANGUAGE & BORDERS,31004575,Linguistics Department,4,LIN 317
98010699,LANGUAGE & SOCIETY: LIN IN  POPULR MEDIA,31004575,Linguistics Department,4,LIN 317
98010699,LANG & SOCIETY: MEANING & INTERPRETATION,31004575,Linguistics Department,4,LIN 317
98010699,LANGUAGE & SOCIETY: ANIMAL COMMUNICATION,31004575,Linguistics Department,4,LIN 317
98016101,LANGUAGE AND CULTURE,31004575,Linguistics Department,4,LIN 325
98023451,ANALYZING LANGUAGE IN DIGITAL SPACES,31004575,Linguistics Department,4,LIN 328
98017055,LANGUAGE IN U.S. SOCIETY,31004575,Linguistics Department,4,LIN 331
98003323,INDEPENDENT WORK,31004575,Linguistics Department,4,LIN 395
98025129,LINGUISTICS CAPSTONE,31004575,Linguistics Department,4,LIN 495
98014426,PHONETICS,31004575,Linguistics Department,4,LIN 500
98016225,SOCIOLINGUISTICS,31004575,Linguistics Department,4,LIN 506
98016185,LINGUISTIC ANTHROPOLOGY,31004575,Linguistics Department,4,LIN 507
98017320,CORPUS LINGUISTICS,31004575,Linguistics Department,4,LIN 510
98010498,SYNTACTIC ANALYSIS,31004575,Linguistics Department,4,LIN 512
98005787,SPEC TOP LING: NAT LANG PROCESSING,31004575,Linguistics Department,4,LIN 517
98010701,HISTORICAL LINGUISTICS,31004575,Linguistics Department,4,LIN 519
98017332,LANGUAGE INVESTIGATIONS: MAYAN,31004575,Linguistics Department,4,LIN 527
98020455,LABORATORY IN LINGUISTICS: CORPUS LIN,31004575,Linguistics Department,4,LIN 540
98019625,ADVANCED SOCIOLINGUISTICS,31004575,Linguistics Department,4,LIN 606
98019478,QUANTITATIVE METHODS IN LINGUISTICS,31004575,Linguistics Department,4,LIN 611
98019479,ADVANCED PHONOLOGY,31004575,Linguistics Department,4,LIN 615
98008245,ADV TP LIN: HOW TO TRAP AN ATTITUDE,31004575,Linguistics Department,4,LIN 617
98018441,DIRECTED STUDIES IN LINGUISTICS,31004575,Linguistics Department,4,LIN 695
98016378,MASTERS THESIS RESEARCH,31004575,Linguistics Department,4,LIN 748
98005426,CHILDRENS LIT & RELATED MATERIALS,30000545,School of Information Science,4,LIS 510
98009379,INFORMATION IN SOCIETY,30000545,School of Information Science,4,LIS 600
98009380,INFORMATION SEARCH,30000545,School of Information Science,4,LIS 601
98005428,KNOWLEDGE ORGANIZATION,30000545,School of Information Science,4,LIS 602
98005429,MANAGEMENT IN INFO ORGANIZATIONS,30000545,School of Information Science,4,LIS 603
98013881,LIBRARY MATERIALS & LIT FOR CHILDREN,30000545,School of Information Science,4,LIS 610
98018764,YOUTH LIT DIVERSE SOCIETY,30000545,School of Information Science,4,LIS 612
98013882,LIBRARY MATERIALS & LIT FOR YOUNG ADULTS,30000545,School of Information Science,4,LIS 614
98024717,ELECTRONIC RESOURCE MANAGEMENT,30000545,School of Information Science,4,LIS 617
98023850,"GAMES, LITERACY, MEANING, AND LEARNING",30000545,School of Information Science,4,LIS 618
98024718,INFORMAL LEARNING IN INFO ORGS,30000545,School of Information Science,4,LIS 619
98011697,INTRO TO MED INFORMATICS,30000545,School of Information Science,4,LIS 629
98024025,SOCIAL MEDIA FOR INFO ORGS,30000545,School of Information Science,4,LIS 631
98016918,INFORMATION ARCHITECTURE,30000545,School of Information Science,4,LIS 634
98005439,LAW LIBRARIANSHIP,30000545,School of Information Science,4,LIS 641
98006253,ARCHIVES & MANUSCRIPTS MANAGEMENT,30000545,School of Information Science,4,LIS 643
98009381,ADMIN OF SCHL MEDIA CTRS,30000545,School of Information Science,4,LIS 644
98005620,PUBLIC LIBRARIES,30000545,School of Information Science,4,LIS 645
98005440,ACADEMIC LIBRARIES,30000545,School of Information Science,4,LIS 646
98005441,CURRENT TRENDS IN SCHOOL MEDIA CENTERS,30000545,School of Information Science,4,LIS 647
98011822,TECHNOLOGY IN SCHOOL MEDIA CENTER,30000545,School of Information Science,4,LIS 648
98005445,COLLECTION DEVELOPMENT,30000545,School of Information Science,4,LIS 659
98019857,INTRODUCTION TO DATA SCIENCE,30000545,School of Information Science,4,LIS 661
98021175,DATA ANALYSIS AND VISUALIZATION,30000545,School of Information Science,4,LIS 662
98016919,INTRODUCTION TO DIGITAL LIBRARIES,30000545,School of Information Science,4,LIS 665
98008247,DATABASE MANAGEMENT,30000545,School of Information Science,4,LIS 668
98009382,PRACTICUM,30000545,School of Information Science,4,LIS 672
98009383,SCHOOL MEDIA PRACTICUM,30000545,School of Information Science,4,LIS 676
98005446,SP TP LIS: LIBRARY INFO TECH FUNDAMENTAL,30000545,School of Information Science,4,LIS 690
98005446,"SP TP LIS: MVNG IMGS, AUDIO, & PHOTOGRPH",30000545,School of Information Science,4,LIS 690
98005446,SPECIAL TOPICS IN LIS: BEYOND BOOKS,30000545,School of Information Science,4,LIS 690
98005446,SPECIAL TOPICS IN LIS: ADV LIBRARY MGMT,30000545,School of Information Science,4,LIS 690
98005446,SPECIAL TOPICS IN LIS: INTRO TO MKRSPCES,30000545,School of Information Science,4,LIS 690
98005446,SPECIAL TOPICS IN LIS: DISABILITY ACCESS,30000545,School of Information Science,4,LIS 690
98005446,SP TP LIS: PRGRMNG & OTRCH OF LIBRARIES,30000545,School of Information Science,4,LIS 690
98005446,SPECIAL TOPICS IN LIS: CATALOGING,30000545,School of Information Science,4,LIS 690
98005446,SPECIAL TOPICS IN LIS: PLCY ETHCS IN ICT,30000545,School of Information Science,4,LIS 690
98005446,SP TP LIS: APP TXT ANLY FOR INFO PRFSSNL,30000545,School of Information Science,4,LIS 690
98005446,SP TP LIS: CRTCL DSGN OF INFO & DATA VIS,30000545,School of Information Science,4,LIS 690
98005446,SP TP IN LIS: ETHICAL ISSUES IN INFO ORG,30000545,School of Information Science,4,LIS 690
98005446,SP TP LIS: SYSTEMS LIBRARIANSHIP,30000545,School of Information Science,4,LIS 690
98005446,SP TP LIS: INTRO TO SPECIAL LIBRARIES,30000545,School of Information Science,4,LIS 690
98005446,SP TP LIS: LIBRARY IT FUNDAMENTALS,30000545,School of Information Science,4,LIS 690
98005446,SPECIAL TOPICS IN LIS: IT FUNDAMENTALS,30000545,School of Information Science,4,LIS 690
98005447,INDEPENDENT STUDY IN LIS,30000545,School of Information Science,4,LIS 695
98026036,INTRODUCTION TO LAW AND JUSTICE,30000477,Political Science,4,LJ  201
98026152,RIGHTS AND EQUALITY,30000477,Political Science,4,LJ  301
98026037,SP TOPICS: CONSTITUTION & PRESIDENCY,30000477,Political Science,4,LJ  391
98024670,INTRODUCTION TO JUST-IN-TIME,31007650,Engineering Technology,4,LST 301
98024671,MFG SIM & MIFC,31007650,Engineering Technology,4,LST 302
