section_key,start_date,end_date,student_count,duration_hours
MA330-002-2025030,2025-04-21,2025-05-04,12.0,312.0
MA340-001-2025030,2025-04-21,2025-05-04,24.0,312.0
MA341-001-2025030,2025-04-21,2025-05-04,10.0,312.0
MA391-001-2025030,2025-04-21,2025-05-04,21.0,312.0
MA417G-001-2025030,2025-04-21,2025-05-04,18.0,312.0
MA420G-001-2025030,2025-04-21,2025-05-04,10.0,312.0
MA421G-001-2025030,2025-04-21,2025-05-04,22.0,312.0
MA427G-001-2025030,2025-04-21,2025-05-04,12.0,312.0
MA433G-001-2025030,2025-04-21,2025-05-04,10.0,312.0
MA472G-001-2025030,2025-04-21,2025-05-04,20.0,312.0
MA537-001-2025030,2025-04-21,2025-05-04,12.0,312.0
MA614-001-2025030,2025-04-21,2025-05-04,13.0,312.0
MA651-001-2025030,2025-04-21,2025-05-04,10.0,312.0
MA714-001-2025030,2025-04-21,2025-05-04,12.0,312.0
MA752-001-2025030,2025-04-21,2025-05-04,12.0,312.0
MA767-001-2025030,2025-04-21,2025-05-04,26.0,312.0
MAS101-001-2025030,2025-04-21,2025-05-04,68.0,312.0
MAS201-001-2025030,2025-04-21,2025-05-04,60.0,312.0
MAS310-201-2025030,2025-04-21,2025-05-04,59.0,312.0
MAS312-001-2025030,2025-04-21,2025-05-04,20.0,312.0
MAS319-001-2025030,2025-04-21,2025-05-04,20.0,312.0
MAS319-002-2025030,2025-04-21,2025-05-04,12.0,312.0
MAS322-001-2025030,2025-04-21,2025-05-04,18.0,312.0
MAS323-001-2025030,2025-04-21,2025-05-04,27.0,312.0
MAS342-001-2025030,2025-04-21,2025-05-04,17.0,312.0
MAS362-001-2025030,2025-04-21,2025-05-04,11.0,312.0
MAS390-001-2025030,2025-04-21,2025-05-04,12.0,312.0
MAS390-002-2025030,2025-04-21,2025-05-04,15.0,312.0
MAS404-001-2025030,2025-04-21,2025-05-04,16.0,312.0
MAS412-001-2025030,2025-04-21,2025-05-04,17.0,312.0
MAS420-001-2025030,2025-04-21,2025-05-04,23.0,312.0
MAS435-201-2025030,2025-04-21,2025-05-04,16.0,312.0
MAS445-201-2025030,2025-04-21,2025-05-04,24.0,312.0
MAS482-001-2025030,2025-04-21,2025-05-04,13.0,312.0
MAS490-001-2025030,2025-04-21,2025-05-04,23.0,312.0
MAS490-002-2025030,2025-04-21,2025-05-04,11.0,312.0
MAS505-001-2025030,2025-04-21,2025-05-04,23.0,312.0
MAS560-401-2025030,2025-04-21,2025-05-04,13.0,312.0
MAS590-001-2025030,2025-04-21,2025-05-04,14.0,312.0
MAT114-001-2025030,2025-04-21,2025-05-04,25.0,312.0
MAT114-002-2025030,2025-04-21,2025-05-04,15.0,312.0
MAT120-001-2025030,2025-04-21,2025-05-04,35.0,312.0
MAT237-001-2025030,2025-04-21,2025-05-04,31.0,312.0
MAT247-201-2025030,2025-04-21,2025-05-04,31.0,312.0
MAT315-001-2025030,2025-04-21,2025-05-04,17.0,312.0
MAT330-201-2025030,2025-04-21,2025-05-04,42.0,312.0
MAT480-701-2025030,2025-04-21,2025-05-04,16.0,312.0
MAT514-001-2025030,2025-04-21,2025-05-04,41.0,312.0
MAT559-001-2025030,2025-04-21,2025-05-04,36.0,312.0
MAT559-002-2025030,2025-04-21,2025-05-04,14.0,312.0
MBA616-201-2025030,2025-04-21,2025-05-04,11.0,312.0
MBA642-001-2025030,2025-04-21,2025-05-04,47.0,312.0
MBA647-201-2025030,2025-04-21,2025-05-04,15.0,312.0
MBA692-701-2025030,2025-04-21,2025-05-04,20.0,312.0
MBA692-702-2025030,2025-04-21,2025-05-04,15.0,312.0
MBA695-201-2025030,2025-04-21,2025-05-04,14.0,312.0
MBA695-401-2025030,2025-04-21,2025-05-04,12.0,312.0
MC800-001-2025030,2025-04-21,2025-05-04,940.0,312.0
MCL100-001-2025030,2025-04-21,2025-05-04,13.0,312.0
MCL200-001-2025030,2025-04-21,2025-05-04,33.0,312.0
MCL270-001-2025030,2025-04-21,2025-05-04,46.0,312.0
MCL335-001-2025030,2025-04-21,2025-05-04,13.0,312.0
MCL360-001-2025030,2025-04-21,2025-05-04,28.0,312.0
MCL591-401-2025030,2025-04-21,2025-05-04,12.0,312.0
MDE800-001-2025030,2025-04-21,2025-05-04,10.0,312.0
ME205-001-2025030,2025-04-21,2025-05-04,27.0,312.0
ME205-002-2025030,2025-04-21,2025-05-04,32.0,312.0
ME205-003-2025030,2025-04-21,2025-05-04,36.0,312.0
ME220-001-2025030,2025-04-21,2025-05-04,51.0,312.0
ME220-002-2025030,2025-04-21,2025-05-04,72.0,312.0
ME251-001-2025030,2025-04-21,2025-05-04,107.0,312.0
ME251-010-2025030,2025-04-21,2025-05-04,14.0,312.0
ME310-002-2025030,2025-04-21,2025-05-04,21.0,312.0
ME310-003-2025030,2025-04-21,2025-05-04,13.0,312.0
ME310-004-2025030,2025-04-21,2025-05-04,17.0,312.0
ME310-005-2025030,2025-04-21,2025-05-04,12.0,312.0
ME310-006-2025030,2025-04-21,2025-05-04,12.0,312.0
ME310-010-2025030,2025-04-21,2025-05-04,10.0,312.0
ME311-001-2025030,2025-04-21,2025-05-04,20.0,312.0
ME311-004-2025030,2025-04-21,2025-05-04,18.0,312.0
ME321-001-2025030,2025-04-21,2025-05-04,70.0,312.0
ME325-001-2025030,2025-04-21,2025-05-04,77.0,312.0
ME325-010-2025030,2025-04-21,2025-05-04,17.0,312.0
ME330-001-2025030,2025-04-21,2025-05-04,73.0,312.0
ME340-001-2025030,2025-04-21,2025-05-04,92.0,312.0
ME340-010-2025030,2025-04-21,2025-05-04,17.0,312.0
ME344-001-2025030,2025-04-21,2025-05-04,92.0,312.0
ME344-010-2025030,2025-04-21,2025-05-04,15.0,312.0
ME395-027-2025030,2025-04-21,2025-05-04,17.0,312.0
ME411-001-2025030,2025-04-21,2025-05-04,49.0,312.0
ME412-001-2025030,2025-04-21,2025-05-04,66.0,312.0
ME412-010-2025030,2025-04-21,2025-05-04,17.0,312.0
ME417-010-2025030,2025-04-21,2025-05-04,15.0,312.0
ME417-201-2025030,2025-04-21,2025-05-04,20.0,312.0
ME440-001-2025030,2025-04-21,2025-05-04,48.0,312.0
ME501-001-2025030,2025-04-21,2025-05-04,53.0,312.0
ME503-201-2025030,2025-04-21,2025-05-04,38.0,312.0
ME505-201-2025030,2025-04-21,2025-05-04,42.0,312.0
ME507-201-2025030,2025-04-21,2025-05-04,15.0,312.0
ME510-401-2025030,2025-04-21,2025-05-04,12.0,312.0
ME549-001-2025030,2025-04-21,2025-05-04,10.0,312.0
ME603-001-2025030,2025-04-21,2025-05-04,10.0,312.0
ME799-001-2025030,2025-04-21,2025-05-04,25.0,312.0
MGT292-001-2025030,2025-04-21,2025-05-04,71.0,312.0
MGT292-401-2025030,2025-04-21,2025-05-04,20.0,312.0
MGT301-001-2025030,2025-04-21,2025-05-04,472.0,312.0
MGT301-201-2025030,2025-04-21,2025-05-04,495.0,312.0
MGT309-001-2025030,2025-04-21,2025-05-04,71.0,312.0
MGT309-004-2025030,2025-04-21,2025-05-04,28.0,312.0
MGT320-001-2025030,2025-04-21,2025-05-04,45.0,312.0
MGT320-002-2025030,2025-04-21,2025-05-04,45.0,312.0
MGT320-004-2025030,2025-04-21,2025-05-04,45.0,312.0
MGT320-005-2025030,2025-04-21,2025-05-04,31.0,312.0
MGT320-006-2025030,2025-04-21,2025-05-04,45.0,312.0
MGT320-007-2025030,2025-04-21,2025-05-04,44.0,312.0
MGT340-201-2025030,2025-04-21,2025-05-04,199.0,312.0
MGT340-202-2025030,2025-04-21,2025-05-04,85.0,312.0
MGT340-401-2025030,2025-04-21,2025-05-04,238.0,312.0
MGT352-001-2025030,2025-04-21,2025-05-04,32.0,312.0
MGT380-001-2025030,2025-04-21,2025-05-04,42.0,312.0
MGT380-002-2025030,2025-04-21,2025-05-04,40.0,312.0
MGT390-001-2025030,2025-04-21,2025-05-04,45.0,312.0
MGT390-002-2025030,2025-04-21,2025-05-04,44.0,312.0
MGT390-003-2025030,2025-04-21,2025-05-04,35.0,312.0
MGT395-701-2025030,2025-04-21,2025-05-04,10.0,312.0
MGT410-001-2025030,2025-04-21,2025-05-04,45.0,312.0
MGT410-002-2025030,2025-04-21,2025-05-04,45.0,312.0
MGT410-004-2025030,2025-04-21,2025-05-04,45.0,312.0
MGT410-006-2025030,2025-04-21,2025-05-04,47.0,312.0
MGT410-201-2025030,2025-04-21,2025-05-04,30.0,312.0
MGT410-203-2025030,2025-04-21,2025-05-04,48.0,312.0
MGT450-001-2025030,2025-04-21,2025-05-04,43.0,312.0
MGT450-002-2025030,2025-04-21,2025-05-04,34.0,312.0
MGT450-003-2025030,2025-04-21,2025-05-04,45.0,312.0
MGT485-401-2025030,2025-04-21,2025-05-04,45.0,312.0
MGT491-001-2025030,2025-04-21,2025-05-04,43.0,312.0
MGT492-201-2025030,2025-04-21,2025-05-04,46.0,312.0
MGT492-401-2025030,2025-04-21,2025-05-04,39.0,312.0
MGT499-001-2025030,2025-04-21,2025-05-04,28.0,312.0
MGT499-003-2025030,2025-04-21,2025-05-04,45.0,312.0
MGT499-004-2025030,2025-04-21,2025-05-04,42.0,312.0
MGT499-005-2025030,2025-04-21,2025-05-04,41.0,312.0
MGT499-006-2025030,2025-04-21,2025-05-04,46.0,312.0
MGT499-201-2025030,2025-04-21,2025-05-04,25.0,312.0
MGT530-002-2025030,2025-04-21,2025-05-04,28.0,312.0
MGT610-001-2025030,2025-04-21,2025-04-30,47.0,216.0
MGT611-201-2025030,2025-04-21,2025-05-04,23.0,312.0
MGT611-202-2025030,2025-04-21,2025-05-04,30.0,312.0
MGT611-401-2025030,2025-04-21,2025-05-04,17.0,312.0
MGT651-201-2025030,2025-04-21,2025-05-04,39.0,312.0
MGT651-401-2025030,2025-04-21,2025-05-04,15.0,312.0
MGT652-201-2025030,2025-04-21,2025-05-04,28.0,312.0
MGT660-201-2025030,2025-04-21,2025-05-04,37.0,312.0
MGT660-401-2025030,2025-04-21,2025-05-04,18.0,312.0
MGT661-001-2025030,2025-04-21,2025-05-04,24.0,312.0
MGT661-201-2025030,2025-04-21,2025-05-04,20.0,312.0
MGT668-201-2025030,2025-04-21,2025-05-04,24.0,312.0
MGT699-201-2025030,2025-04-21,2025-05-04,44.0,312.0
MGT699-401-2025030,2025-04-21,2025-05-04,19.0,312.0
MI120-001-2025030,2025-04-21,2025-05-04,11.0,312.0
MI772-002-2025030,2025-04-21,2025-05-04,14.0,312.0
MKT300-001-2025030,2025-04-21,2025-05-04,449.0,312.0
MKT300-002-2025030,2025-04-21,2025-05-04,445.0,312.0
MKT300-003-2025030,2025-04-21,2025-05-04,75.0,312.0
MKT309-001-2025030,2025-04-21,2025-05-04,42.0,312.0
MKT309-002-2025030,2025-04-21,2025-05-04,42.0,312.0
MKT310-001-2025030,2025-04-21,2025-05-04,42.0,312.0
MKT310-002-2025030,2025-04-21,2025-05-04,50.0,312.0
MKT310-003-2025030,2025-04-21,2025-05-04,45.0,312.0
MKT310-005-2025030,2025-04-21,2025-05-04,41.0,312.0
MKT310-007-2025030,2025-04-21,2025-05-04,39.0,312.0
MKT315-201-2025030,2025-04-21,2025-05-04,197.0,312.0
MKT320-001-2025030,2025-04-21,2025-05-04,64.0,312.0
MKT320-002-2025030,2025-04-21,2025-05-04,43.0,312.0
MKT325-001-2025030,2025-04-21,2025-05-04,45.0,312.0
MKT340-001-2025030,2025-04-21,2025-05-04,43.0,312.0
MKT340-002-2025030,2025-04-21,2025-05-04,44.0,312.0
MKT340-003-2025030,2025-04-21,2025-05-04,42.0,312.0
MKT340-004-2025030,2025-04-21,2025-05-04,43.0,312.0
MKT340-005-2025030,2025-04-21,2025-05-04,54.0,312.0
MKT406-201-2025030,2025-04-21,2025-05-04,58.0,312.0
MKT410-001-2025030,2025-04-21,2025-05-04,43.0,312.0
MKT410-002-2025030,2025-04-21,2025-05-04,44.0,312.0
MKT410-003-2025030,2025-04-21,2025-05-04,43.0,312.0
MKT422-001-2025030,2025-04-21,2025-05-04,43.0,312.0
MKT422-002-2025030,2025-04-21,2025-05-04,43.0,312.0
MKT422-003-2025030,2025-04-21,2025-05-04,43.0,312.0
MKT435-001-2025030,2025-04-21,2025-05-04,54.0,312.0
MKT445-001-2025030,2025-04-21,2025-05-04,41.0,312.0
MKT450-001-2025030,2025-04-21,2025-05-04,33.0,312.0
MKT450-003-2025030,2025-04-21,2025-05-04,44.0,312.0
MKT450-004-2025030,2025-04-21,2025-05-04,44.0,312.0
MKT450-005-2025030,2025-04-21,2025-05-04,36.0,312.0
MKT450-006-2025030,2025-04-21,2025-05-04,43.0,312.0
MKT450-007-2025030,2025-04-21,2025-05-04,43.0,312.0
MKT530-002-2025030,2025-04-21,2025-05-04,10.0,312.0
MKT611-001-2025030,2025-04-21,2025-05-04,14.0,312.0
MKT620-001-2025030,2025-04-21,2025-05-04,15.0,312.0
MKT620-201-2025030,2025-04-21,2025-05-04,14.0,312.0
MKT625-201-2025030,2025-04-21,2025-05-04,21.0,312.0
MKT625-401-2025030,2025-04-21,2025-05-04,12.0,312.0
MKT629-201-2025030,2025-04-21,2025-05-04,40.0,312.0
MKT631-001-2025030,2025-04-21,2025-05-04,26.0,312.0
MKT634-001-2025030,2025-04-21,2025-05-04,18.0,312.0
MKT636-401-2025030,2025-04-21,2025-05-04,21.0,312.0
MLS430-201-2025030,2025-04-21,2025-05-04,12.0,312.0
MLS430-202-2025030,2025-04-21,2025-05-04,29.0,312.0
MLS462-201-2025030,2025-04-21,2025-05-04,13.0,312.0
MLS462-202-2025030,2025-04-21,2025-05-04,29.0,312.0
MLS463-201-2025030,2025-04-21,2025-05-04,15.0,312.0
MLS463-202-2025030,2025-04-21,2025-05-04,29.0,312.0
MLS464-201-2025030,2025-04-21,2025-05-04,12.0,312.0
MLS464-202-2025030,2025-04-21,2025-05-04,29.0,312.0
MLS467-202-2025030,2025-04-21,2025-05-04,29.0,312.0
MLS468-202-2025030,2025-04-21,2025-05-04,29.0,312.0
MLS469-202-2025030,2025-04-21,2025-05-04,29.0,312.0
MLS471-201-2025030,2025-04-21,2025-05-04,12.0,312.0
MLS471-202-2025030,2025-04-21,2025-05-04,29.0,312.0
MNG260-001-2025030,2025-04-21,2025-05-04,28.0,312.0
MNG291-001-2025030,2025-04-21,2025-05-04,25.0,312.0
MNG322-001-2025030,2025-04-21,2025-05-04,27.0,312.0
MNG331-001-2025030,2025-04-21,2025-05-04,26.0,312.0
MNG520-001-2025030,2025-04-21,2025-05-04,11.0,312.0
MNG535-001-2025030,2025-04-21,2025-05-04,13.0,312.0
MNG551-001-2025030,2025-04-21,2025-05-04,10.0,312.0
MNG580-001-2025030,2025-04-21,2025-05-04,17.0,312.0
MNG592-001-2025030,2025-04-21,2025-05-04,13.0,312.0
MNG771-001-2025030,2025-04-21,2025-05-04,10.0,312.0
MSE201-001-2025030,2025-04-21,2025-05-04,56.0,312.0
MSE201-010-2025030,2025-04-21,2025-05-04,28.0,312.0
MSE301-001-2025030,2025-04-21,2025-05-04,17.0,312.0
MSE351-001-2025030,2025-04-21,2025-05-04,16.0,312.0
MSE407-001-2025030,2025-04-21,2025-05-04,11.0,312.0
MSE535-001-2025030,2025-04-21,2025-05-04,13.0,312.0
MSE538-001-2025030,2025-04-21,2025-05-04,13.0,312.0
MUC158-001-2025030,2025-04-21,2025-05-04,21.0,312.0
MUC163-001-2025030,2025-04-21,2025-05-04,17.0,312.0
MUC170-401-2025030,2025-04-21,2025-05-04,11.0,312.0
MUC171-002-2025030,2025-04-21,2025-05-04,20.0,312.0
MUC171-007-2025030,2025-04-21,2025-05-04,14.0,312.0
MUC172-007-2025030,2025-04-21,2025-05-04,14.0,312.0
MUC173-001-2025030,2025-04-21,2025-05-04,17.0,312.0
MUC173-002-2025030,2025-04-21,2025-05-04,18.0,312.0
MUC174-001-2025030,2025-04-21,2025-05-04,34.0,312.0
MUC175-001-2025030,2025-04-21,2025-05-04,13.0,312.0
MUC175-002-2025030,2025-04-21,2025-05-04,18.0,312.0
MUC187-401-2025030,2025-04-21,2025-05-04,44.0,312.0
MUC188-001-2025030,2025-04-21,2025-05-04,47.0,312.0
MUC189-001-2025030,2025-04-21,2025-05-04,40.0,312.0
MUC190-001-2025030,2025-04-21,2025-05-04,119.0,312.0
MUC191-001-2025030,2025-04-21,2025-05-04,72.0,312.0
MUC191-401-2025030,2025-04-21,2025-05-04,39.0,312.0
MUC192-001-2025030,2025-04-21,2025-05-04,74.0,312.0
MUC192-002-2025030,2025-04-21,2025-05-04,97.0,312.0
MUC192-003-2025030,2025-04-21,2025-05-04,53.0,312.0
MUC198-001-2025030,2025-04-21,2025-05-04,15.0,312.0
MUC691-001-2025030,2025-04-21,2025-05-04,14.0,312.0
MUP112-001-2025030,2025-04-21,2025-05-04,13.0,312.0
MUP440-001-2025030,2025-04-21,2025-05-04,27.0,312.0
MUP640-001-2025030,2025-04-21,2025-05-04,29.0,312.0
MUP701-001-2025030,2025-04-21,2025-05-04,10.0,312.0
MUS001-001-2025030,2025-04-21,2025-05-04,118.0,312.0
MUS100-001-2025030,2025-04-21,2025-05-04,45.0,312.0
MUS100-002-2025030,2025-04-21,2025-05-04,44.0,312.0
MUS100-003-2025030,2025-04-21,2025-05-04,44.0,312.0
MUS100-004-2025030,2025-04-21,2025-05-04,44.0,312.0
MUS100-005-2025030,2025-04-21,2025-05-04,43.0,312.0
MUS100-201-2025030,2025-04-21,2025-05-04,44.0,312.0
MUS100-202-2025030,2025-04-21,2025-05-04,44.0,312.0
MUS100-203-2025030,2025-04-21,2025-05-04,44.0,312.0
MUS100-204-2025030,2025-04-21,2025-05-04,45.0,312.0
MUS100-205-2025030,2025-04-21,2025-05-04,41.0,312.0
MUS100-206-2025030,2025-04-21,2025-05-04,40.0,312.0
MUS100-207-2025030,2025-04-21,2025-05-04,44.0,312.0
MUS100-208-2025030,2025-04-21,2025-05-04,43.0,312.0
MUS100-209-2025030,2025-04-21,2025-05-04,44.0,312.0
MUS100-210-2025030,2025-04-21,2025-05-04,42.0,312.0
MUS100-211-2025030,2025-04-21,2025-05-04,41.0,312.0
MUS100-212-2025030,2025-04-21,2025-05-04,43.0,312.0
MUS123-001-2025030,2025-04-21,2025-05-04,39.0,312.0
MUS123-002-2025030,2025-04-21,2025-05-04,31.0,312.0
MUS123-003-2025030,2025-04-21,2025-05-04,17.0,312.0
MUS123-004-2025030,2025-04-21,2025-05-04,12.0,312.0
MUS123-005-2025030,2025-04-21,2025-05-04,20.0,312.0
MUS123-006-2025030,2025-04-21,2025-05-04,38.0,312.0
MUS130-001-2025030,2025-04-21,2025-05-04,21.0,312.0
MUS130-002-2025030,2025-04-21,2025-05-04,16.0,312.0
MUS140-201-2025030,2025-04-21,2025-05-04,36.0,312.0
MUS140-202-2025030,2025-04-21,2025-05-04,38.0,312.0
MUS150-001-2025030,2025-04-21,2025-05-04,23.0,312.0
MUS172-002-2025030,2025-04-21,2025-05-04,18.0,312.0
MUS172-003-2025030,2025-04-21,2025-05-04,10.0,312.0
MUS172-004-2025030,2025-04-21,2025-05-04,19.0,312.0
MUS173-001-2025030,2025-04-21,2025-05-04,19.0,312.0
MUS173-002-2025030,2025-04-21,2025-05-04,24.0,312.0
MUS173-003-2025030,2025-04-21,2025-05-04,10.0,312.0
MUS174-001-2025030,2025-04-21,2025-05-04,15.0,312.0
MUS203-001-2025030,2025-04-21,2025-05-04,54.0,312.0
MUS206-001-2025030,2025-04-21,2025-05-04,17.0,312.0
MUS222-001-2025030,2025-04-21,2025-05-04,38.0,312.0
MUS222-002-2025030,2025-04-21,2025-05-04,39.0,312.0
MUS222-003-2025030,2025-04-21,2025-05-04,39.0,312.0
MUS222-201-2025030,2025-04-21,2025-05-04,36.0,312.0
MUS240-001-2025030,2025-04-21,2025-05-04,12.0,312.0
MUS263-001-2025030,2025-04-21,2025-05-04,29.0,312.0
MUS264-001-2025030,2025-04-21,2025-05-04,10.0,312.0
MUS265-001-2025030,2025-04-21,2025-05-04,17.0,312.0
MUS266-002-2025030,2025-04-21,2025-05-04,13.0,312.0
MUS266-003-2025030,2025-04-21,2025-05-04,14.0,312.0
MUS266-004-2025030,2025-04-21,2025-05-04,15.0,312.0
MUS266-401-2025030,2025-04-21,2025-05-04,11.0,312.0
MUS272-001-2025030,2025-04-21,2025-05-04,17.0,312.0
MUS272-002-2025030,2025-04-21,2025-05-04,16.0,312.0
MUS272-003-2025030,2025-04-21,2025-05-04,15.0,312.0
MUS273-001-2025030,2025-04-21,2025-05-04,31.0,312.0
MUS273-002-2025030,2025-04-21,2025-05-04,18.0,312.0
MUS300-001-2025030,2025-04-21,2025-05-04,28.0,312.0
MUS303-001-2025030,2025-04-21,2025-05-04,68.0,312.0
MUS305-001-2025030,2025-04-21,2025-05-04,30.0,312.0
MUS317-001-2025030,2025-04-21,2025-05-04,21.0,312.0
MUS335-001-2025030,2025-04-21,2025-05-04,12.0,312.0
MUS361-001-2025030,2025-04-21,2025-05-04,10.0,312.0
MUS365-001-2025030,2025-04-21,2025-05-04,22.0,312.0
MUS370-001-2025030,2025-04-21,2025-05-04,26.0,312.0
MUS372-001-2025030,2025-04-21,2025-05-04,10.0,312.0
MUS573-001-2025030,2025-04-21,2025-05-04,14.0,312.0
MUS620-001-2025030,2025-04-21,2025-05-04,12.0,312.0
MUS622-001-2025030,2025-04-21,2025-05-04,19.0,312.0
MUS627-001-2025030,2025-04-21,2025-05-04,15.0,312.0
MUS676-001-2025030,2025-04-21,2025-05-04,14.0,312.0
MUS767-001-2025030,2025-04-21,2025-05-04,37.0,312.0
NRE201-001-2025030,2025-04-21,2025-05-04,20.0,312.0
NRE365-001-2025030,2025-04-21,2025-05-04,10.0,312.0
NRE381-001-2025030,2025-04-21,2025-05-04,36.0,312.0
NRE400-201-2025030,2025-04-21,2025-05-04,14.0,312.0
NRE420G-001-2025030,2025-04-21,2025-05-04,10.0,312.0
NRE471-001-2025030,2025-04-21,2025-05-04,29.0,312.0
NS689-201-2025030,2025-04-21,2025-05-04,21.0,312.0
NS771-001-2025030,2025-04-21,2025-05-04,19.0,312.0
NS801-001-2025030,2025-04-21,2025-05-04,30.0,312.0
NUR344-001-2025030,2025-04-21,2025-05-04,141.0,312.0
NUR382-701-2025030,2025-04-21,2025-05-04,35.0,312.0
NUR391-001-2025030,2025-04-21,2025-05-04,19.0,312.0
NUR391-002-2025030,2025-04-21,2025-05-04,21.0,312.0
NUR391-003-2025030,2025-04-21,2025-05-04,19.0,312.0
NUR778-201-2025030,2025-04-21,2025-05-04,14.0,312.0
NUR905-201-2025030,2025-04-21,2025-05-04,13.0,312.0
NUR906-201-2025030,2025-04-21,2025-05-04,18.0,312.0
NUR909-201-2025030,2025-04-21,2025-05-04,18.0,312.0
NUR915-201-2025030,2025-04-21,2025-05-04,27.0,312.0
NUR921-201-2025030,2025-04-21,2025-05-04,10.0,312.0
NUR923-201-2025030,2025-04-21,2025-05-04,28.0,312.0
NUR960-201-2025030,2025-04-21,2025-05-04,12.0,312.0
PA602-201-2025030,2025-04-21,2025-05-04,45.0,312.0
PA622-001-2025030,2025-04-21,2025-05-04,16.0,312.0
PA622-201-2025030,2025-04-21,2025-05-04,15.0,312.0
PA652-001-2025030,2025-04-21,2025-05-04,13.0,312.0
PA652-201-2025030,2025-04-21,2025-05-04,17.0,312.0
PA663-201-2025030,2025-04-21,2025-05-04,12.0,312.0
PA681-202-2025030,2025-04-21,2025-05-04,20.0,312.0
PAS620-201-2025030,2025-04-21,2025-05-04,39.0,312.0
PAS620-202-2025030,2025-04-21,2025-05-04,15.0,312.0
PAS646-201-2025030,2025-04-21,2025-05-04,39.0,312.0
PAS646-202-2025030,2025-04-21,2025-05-04,15.0,312.0
PAS651-201-2025030,2025-04-21,2025-05-04,39.0,312.0
PAS651-202-2025030,2025-04-21,2025-05-04,15.0,312.0
PAS656-201-2025030,2025-04-21,2025-05-04,21.0,312.0
PAS656-202-2025030,2025-04-21,2025-05-04,19.0,312.0
PAS656-203-2025030,2025-04-21,2025-05-04,14.0,312.0
PAS657-001-2025030,2025-04-21,2025-05-04,39.0,312.0
PAS657-202-2025030,2025-04-21,2025-05-04,15.0,312.0
PAS658-201-2025030,2025-04-21,2025-05-04,39.0,312.0
PAS658-202-2025030,2025-04-21,2025-05-04,16.0,312.0
PAS673-201-2025030,2025-04-21,2025-05-04,39.0,312.0
PAS673-202-2025030,2025-04-21,2025-05-04,16.0,312.0
PD099-001-2025030,2025-04-21,2025-05-04,266.0,312.0
PER776-001-2025030,2025-04-21,2025-05-04,15.0,312.0
PGY206-001-2025030,2025-04-21,2025-05-04,128.0,312.0
PGY206-201-2025030,2025-04-21,2025-05-04,264.0,312.0
PGY207-001-2025030,2025-04-21,2025-05-04,18.0,312.0
PGY207-002-2025030,2025-04-21,2025-05-04,21.0,312.0
PGY208-201-2025030,2025-04-21,2025-05-04,23.0,312.0
PGY208-202-2025030,2025-04-21,2025-05-04,20.0,312.0
PGY208-203-2025030,2025-04-21,2025-05-04,22.0,312.0
PGY208-204-2025030,2025-04-21,2025-05-04,19.0,312.0
PGY208-205-2025030,2025-04-21,2025-05-04,18.0,312.0
PGY208-206-2025030,2025-04-21,2025-05-04,16.0,312.0
PGY208-207-2025030,2025-04-21,2025-05-04,21.0,312.0
PGY208-208-2025030,2025-04-21,2025-05-04,19.0,312.0
PGY208-209-2025030,2025-04-21,2025-05-04,17.0,312.0
PGY208-210-2025030,2025-04-21,2025-05-04,24.0,312.0
PGY412G-001-2025030,2025-04-21,2025-05-04,12.0,312.0
PGY412G-002-2025030,2025-04-21,2025-05-04,10.0,312.0
PGY412G-201-2025030,2025-04-21,2025-05-04,16.0,312.0
PGY412G-202-2025030,2025-04-21,2025-05-04,39.0,312.0
PGY412G-203-2025030,2025-04-21,2025-05-04,16.0,312.0
PGY431-002-2025030,2025-04-21,2025-05-04,23.0,312.0
PGY512-201-2025030,2025-04-21,2025-05-04,11.0,312.0
PGY630-005-2025030,2025-04-21,2025-05-04,22.0,312.0
PHA200-001-2025030,2025-04-21,2025-05-04,43.0,312.0
PHA421G-001-2025030,2025-04-21,2025-05-04,23.0,312.0
PHA425G-001-2025030,2025-04-21,2025-05-04,15.0,312.0
PHA770-001-2025030,2025-04-21,2025-05-04,22.0,312.0
PHI100-001-2025030,2025-04-21,2025-05-04,16.0,312.0
PHI100-002-2025030,2025-04-21,2025-05-04,14.0,312.0
PHI100-003-2025030,2025-04-21,2025-05-04,12.0,312.0
PHI100-004-2025030,2025-04-21,2025-05-04,17.0,312.0
PHI100-005-2025030,2025-04-21,2025-05-04,17.0,312.0
PHI100-006-2025030,2025-04-21,2025-05-04,31.0,312.0
PHI100-007-2025030,2025-04-21,2025-05-04,21.0,312.0
PHI100-008-2025030,2025-04-21,2025-05-04,25.0,312.0
PHI100-009-2025030,2025-04-21,2025-05-04,28.0,312.0
PHI120-001-2025030,2025-04-21,2025-05-04,36.0,312.0
PHI120-002-2025030,2025-04-21,2025-05-04,38.0,312.0
PHI120-003-2025030,2025-04-21,2025-05-04,30.0,312.0
PHI120-004-2025030,2025-04-21,2025-05-04,31.0,312.0
PHI120-005-2025030,2025-04-21,2025-05-04,26.0,312.0
PHI120-006-2025030,2025-04-21,2025-05-04,31.0,312.0
PHI130-001-2025030,2025-04-21,2025-05-04,30.0,312.0
PHI130-002-2025030,2025-04-21,2025-05-04,28.0,312.0
PHI130-003-2025030,2025-04-21,2025-05-04,27.0,312.0
PHI130-004-2025030,2025-04-21,2025-05-04,28.0,312.0
PHI130-005-2025030,2025-04-21,2025-05-04,29.0,312.0
PHI135-001-2025030,2025-04-21,2025-05-04,42.0,312.0
PHI150-001-2025030,2025-04-21,2025-05-04,28.0,312.0
